date,hashtag,mentions,estimated_reach,sentiment_score,top_country
2024-12-12,#foodporn,79921,299904,0.95,Italy
2025-04-26,#foodporn,140966,774976,0.8,Canada
2024-12-02,#foodie,27952,126609,0.1,France
2024-09-11,#foodporn,198161,1039435,0.44,China
2024-06-13,#foodporn,49046,81825,0.46,Japan
2025-05-03,#foodporn,64353,194055,-0.58,Turkey
2024-12-10,#foodie,91340,350160,-0.3,Mexico
2024-07-12,#foodporn,116661,363123,-0.02,Uk
2025-02-11,#foodie,150415,661801,-0.63,Nigeria
2024-11-08,#foodie,7454,35881,0.09,Egypt
2024-06-10,#foodporn,40263,217653,-0.58,Mexico
2025-03-03,#foodporn,147276,243508,-0.77,Brazil
2024-09-22,#foodporn,98761,377886,-0.52,Usa
2024-11-09,#foodporn,106402,220908,0.47,Usa
2024-10-05,#foodporn,86466,332846,-0.54,Germany
2025-01-25,#foodporn,191296,1121282,-0.77,Uk
2025-05-04,#foodporn,190273,578845,-0.37,Germany
2024-12-30,#foodporn,114344,514528,0.12,France
2025-04-22,#foodporn,149678,733515,-0.09,Italy
2024-12-19,#foodie,182659,1018244,-0.88,Japan
2024-12-08,#foodie,47784,210389,-0.13,Uk
2025-02-25,#foodporn,143944,465077,0.67,Egypt
2025-04-04,#foodie,87609,413428,0.97,India
2024-09-10,#foodporn,150595,641851,0.77,Mexico
2025-04-04,#foodporn,91757,507221,-0.63,South Africa
2024-08-11,#foodporn,145849,731747,-0.51,China
2024-12-08,#foodie,26639,108214,0.19,Usa
2025-04-02,#foodporn,163611,570378,-0.66,Australia
2024-11-03,#foodporn,181424,359092,0.7,Russia
2025-01-20,#foodporn,69163,174937,-0.91,Brazil
2025-01-11,#foodporn,17477,57832,0.7,Italy
2025-04-27,#foodie,180520,394539,0.34,Uk
2025-04-25,#foodie,172313,488427,0.91,Mexico
2024-09-21,#foodie,1737,8049,0.09,Germany
2025-01-20,#foodporn,31721,79341,0.53,Spain
2025-01-14,#foodie,140969,591081,-0.25,Turkey
2024-12-19,#foodie,42899,136641,0.88,Mexico
2024-08-16,#foodie,14209,52539,-0.02,Usa
2024-11-22,#foodporn,176664,323505,-0.62,Australia
2025-02-19,#foodie,36879,61398,0.62,Usa
2025-03-04,#foodie,123415,553927,0.43,Canada
2024-09-24,#foodie,22096,89064,-0.34,Canada
2024-09-06,#foodie,42963,103693,0.59,Nigeria
2025-04-21,#foodporn,59517,290667,-0.08,South Africa
2024-07-25,#foodie,31634,170706,0.75,France
2025-02-01,#foodporn,30757,61210,-0.42,France
2025-01-21,#foodporn,75570,325238,-0.4,South Africa
2024-12-12,#foodie,133568,724273,-0.88,Spain
2024-10-30,#foodie,186937,617727,0.28,Germany
2024-09-16,#foodie,168737,954015,0.94,India
2024-08-07,#foodporn,124566,567294,-0.76,Canada
2024-12-05,#foodporn,55049,198808,0.59,Japan
2024-05-29,#foodporn,149158,380482,-0.61,South Korea
2024-08-17,#foodie,187998,286752,-0.51,South Korea
2025-05-18,#foodporn,101349,266767,-0.8,Italy
2024-07-31,#foodporn,29639,150566,0.71,Brazil
2025-04-23,#foodie,153256,542868,0.39,Usa
2024-11-03,#foodporn,22521,51189,-0.34,Usa
2024-12-14,#foodie,178081,1048617,-0.43,Indonesia
2024-06-11,#foodie,146040,254343,0.88,Turkey
2025-05-17,#foodporn,173026,628395,-0.92,Russia
2025-02-06,#foodie,64600,112347,0.23,Spain
2024-10-10,#foodporn,85426,418729,-0.15,Russia
2024-12-25,#foodie,195415,1129954,0.78,France
2025-01-26,#foodie,128289,340161,0.06,Turkey
2024-09-20,#foodie,160084,366393,-0.3,Turkey
2025-04-10,#foodie,9349,18763,0.55,Mexico
2024-11-20,#foodie,96119,241310,-0.32,India
2025-05-09,#foodie,135580,431537,0.39,Germany
2024-12-06,#foodie,30020,162806,0.78,Russia
2025-05-24,#foodie,159609,746856,0.2,Nigeria
2025-05-14,#foodie,108469,184354,0.35,France
2025-03-04,#foodporn,58625,245151,0.65,Italy
2024-11-25,#foodporn,65499,109926,0.3,Brazil
2025-02-06,#foodie,189221,496787,-0.72,Usa
2025-02-24,#foodie,158886,368891,0.39,Egypt
2025-01-30,#foodie,117441,575403,0.58,Nigeria
2025-01-30,#foodie,154679,844607,-0.47,Russia
2025-04-16,#foodie,2364,7131,-0.25,Brazil
2024-07-30,#foodie,38850,65266,0.67,Spain
2024-06-29,#foodporn,148581,693591,-0.41,Spain
2025-03-08,#foodie,3658,14375,-0.06,Nigeria
2025-05-20,#foodporn,133821,422397,-0.55,Australia
2024-12-18,#foodporn,192890,851322,0.91,China
2025-01-07,#foodie,14394,75603,0.97,Turkey
2025-04-28,#foodie,137254,336903,-0.74,France
2025-05-23,#foodie,102264,489038,0.28,Nigeria
2024-11-15,#foodie,63488,353204,0.62,Japan
2024-10-29,#foodie,160022,598834,-0.19,Usa
2025-02-14,#foodporn,120654,720653,-0.21,Spain
2025-05-24,#foodporn,164369,936306,0.39,Brazil
2024-06-26,#foodporn,174929,1004990,0.17,India
2025-01-07,#foodporn,189263,284655,0.18,Spain
2025-04-09,#foodporn,179002,617151,-0.88,Japan
2024-09-19,#foodporn,12844,45789,-0.88,Italy
2025-01-27,#foodporn,114105,270166,0.57,South Africa
2024-12-27,#foodporn,49199,239934,0.69,China
2025-02-13,#foodie,124008,335428,-0.17,Nigeria
2025-03-17,#foodie,187732,647067,-0.05,Egypt
2025-03-08,#foodie,34058,88442,-0.22,South Korea
2025-03-11,#foodporn,64150,101406,0.38,China
2024-10-26,#foodie,131891,329091,-0.18,China
2025-05-08,#foodie,12604,28872,-0.54,India
2024-10-20,#foodie,84703,383834,0.83,South Korea
2025-01-08,#foodporn,45299,251152,-0.27,South Korea
2025-03-10,#foodie,17976,89114,-0.51,Mexico
2024-07-23,#foodie,42372,90269,0.01,Turkey
2024-11-27,#foodporn,39610,161758,-0.47,Brazil
2025-02-09,#foodporn,3798,10700,0.45,Uk
2024-11-29,#foodporn,123703,682870,0.12,Germany
2025-02-20,#foodporn,82257,315958,0.72,Canada
2025-05-07,#foodie,64283,179418,0.52,Brazil
2024-07-05,#foodie,81010,351858,0.26,South Africa
2024-08-17,#foodie,133453,217447,0.44,Mexico
2024-09-05,#foodporn,116005,319656,-0.58,Egypt
2025-03-26,#foodie,5829,14008,-0.72,South Africa
2024-12-08,#foodporn,21125,49530,0.26,Turkey
2024-06-16,#foodporn,135419,655532,0.78,Uk
2024-12-23,#foodporn,165321,775572,0.67,France
2025-03-27,#foodporn,54626,315888,0.61,Germany
2025-03-26,#foodporn,87588,381909,0.94,India
2024-10-04,#foodporn,117863,197586,-0.24,France
2025-02-11,#foodporn,23701,49187,0.76,Italy
2024-11-27,#foodporn,166987,796412,-0.19,Japan
2025-05-04,#foodporn,148636,287272,0.72,Canada
2024-09-19,#foodie,125146,396955,0.71,Egypt
2024-08-17,#foodporn,179492,872714,-0.14,Usa
2024-09-16,#foodporn,22345,103467,0.15,Italy
2024-10-12,#foodporn,111873,289912,0.41,Canada
2025-05-27,#foodporn,164405,468779,-0.16,Mexico
2025-04-05,#foodporn,106132,396406,-0.81,Indonesia
2024-12-17,#foodporn,179376,1068883,0.77,Spain
2025-01-08,#foodporn,18505,43276,-0.27,South Africa
2024-12-25,#foodporn,3249,12908,0.31,Italy
2024-11-13,#foodporn,108384,246673,0.24,Spain
2024-07-31,#foodie,189109,809937,0.71,Indonesia
2024-11-19,#foodporn,132344,497713,-0.32,Mexico
2024-07-01,#foodporn,130174,631332,-0.05,India
2024-07-18,#foodie,90455,364351,0.2,Japan
2024-08-04,#foodporn,68766,225873,-0.5,Usa
2024-09-18,#foodie,102253,467677,0.65,Canada
2024-12-07,#foodie,188872,659786,-0.64,Australia
2024-12-01,#foodie,127555,657063,0.06,Australia
2024-11-17,#foodie,189404,805694,0.4,Australia
2025-04-17,#foodie,47083,229521,-0.92,Russia
2024-07-04,#foodie,92127,192671,-0.5,Russia
2025-02-18,#foodporn,104067,206330,-0.8,Mexico
2025-03-09,#foodie,150631,636857,0.67,Germany
2024-11-03,#foodie,128075,444979,-0.01,Nigeria
2025-03-06,#foodporn,36122,157572,-0.05,South Korea
2024-12-20,#foodporn,176963,1027852,-0.57,Canada
2024-07-29,#foodporn,15263,75983,-0.01,France
2024-08-21,#foodie,182111,820896,0.65,Uk
2024-08-09,#foodie,88923,221737,0.58,Japan
2024-11-16,#foodie,81819,343869,-0.72,Turkey
2024-10-03,#foodie,74744,436041,0.82,Turkey
2024-12-26,#foodie,9783,42774,0.68,France
2024-08-31,#foodporn,5433,9758,-0.4,Spain
2025-03-20,#foodporn,90333,231588,-0.41,Australia
2024-07-04,#foodporn,40626,125466,-0.75,South Africa
2024-09-02,#foodporn,32258,108483,-0.22,Indonesia
2025-04-06,#foodie,26953,80345,0.98,Nigeria
2025-04-17,#foodporn,56116,218923,0.44,Spain
2024-11-29,#foodie,61027,356710,-0.03,Canada
2025-01-14,#foodie,86272,141346,-0.22,Germany
2025-04-18,#foodie,90448,489309,-0.25,Nigeria
2024-11-16,#foodporn,182188,1072077,0.71,Mexico
2024-07-25,#foodporn,144012,749143,-0.37,Russia
2025-02-23,#foodporn,49195,270503,0.52,Usa
2025-05-04,#foodie,110846,504323,0.39,South Africa
2024-11-24,#foodie,124587,221917,-0.93,Uk
2025-04-05,#foodie,137596,471536,0.6,Turkey
2025-01-17,#foodporn,10352,25875,-0.77,Canada
2025-05-20,#foodporn,67405,257666,-0.25,Egypt
2025-01-27,#foodie,156232,272472,0.94,Egypt
2024-09-07,#foodporn,106091,600805,0.99,South Africa
2025-01-08,#foodie,11135,43045,-0.51,China
2025-04-15,#foodie,50462,151542,0.73,Mexico
2024-06-07,#foodie,16914,32298,-0.01,Australia
2024-09-01,#foodporn,114582,451522,0.96,Egypt
2024-11-18,#foodie,8689,13369,-0.63,Uk
2024-06-09,#foodporn,22832,117634,-0.67,South Africa
2025-04-27,#foodporn,19842,46366,0.58,Germany
2024-05-29,#foodporn,21351,93242,0.36,India
2024-06-29,#foodie,19029,62503,-0.78,Italy
2025-02-15,#foodie,61068,349833,-0.15,Australia
2025-03-22,#foodie,61072,212076,-0.21,India
2024-10-09,#foodporn,89012,151098,-0.31,Germany
2025-05-05,#foodie,73249,409509,-0.36,Germany
2024-11-22,#foodie,184122,418443,0.24,Turkey
2024-09-08,#foodporn,64812,321887,0.01,Russia
2024-07-24,#foodporn,68624,373869,-0.22,Australia
2024-11-23,#foodporn,121963,356907,-0.9,Germany
2025-05-08,#foodporn,108119,242872,-0.75,India
2024-12-08,#foodporn,42957,207308,-0.6,Germany
2024-08-18,#foodporn,47957,274045,0.47,Brazil
2024-12-21,#foodie,118319,343914,0.36,France
2025-04-03,#foodporn,57744,167726,0.92,Australia
2025-04-05,#foodporn,18144,47465,-0.42,Italy
2024-12-04,#foodporn,34224,78625,0.22,Australia
2025-01-30,#foodie,183878,822113,-0.45,Mexico
2025-05-16,#foodie,181596,598829,0.13,Turkey
2024-12-24,#foodie,174233,520735,0.23,Spain
2025-03-14,#foodie,182194,1025101,0.88,Turkey
2025-04-12,#foodporn,84438,201564,0.84,Brazil
2024-10-21,#foodie,195662,759090,0.15,Spain
2024-05-30,#foodie,37793,150530,-0.96,France
2024-10-09,#foodie,21270,73008,-0.61,South Korea
2024-11-09,#foodporn,113573,224503,0.81,Japan
2025-01-27,#foodie,197029,1005789,-0.95,China
2024-09-17,#foodie,114588,370394,-0.04,Mexico
2024-10-10,#foodie,10470,17243,0.99,Japan
2024-06-13,#foodie,199298,1014436,-0.56,Japan
2024-12-22,#foodporn,106485,543085,-0.49,India
2024-08-31,#foodie,40927,231488,0.84,Indonesia
2025-03-12,#foodporn,38007,93029,-1.0,Egypt
2025-05-02,#foodie,147470,330846,-0.87,Egypt
2024-10-03,#foodie,120716,268104,0.26,India
2024-10-29,#foodporn,127879,683970,0.87,Uk
2025-02-20,#foodie,181943,972525,-0.86,China
2024-09-22,#foodporn,45470,164503,-0.83,Germany
2024-07-10,#foodporn,111481,340574,0.35,India
2024-06-16,#foodie,1424,3425,0.77,Nigeria
2024-12-30,#foodporn,91655,206620,0.0,Japan
2024-06-28,#foodie,123681,467053,-0.49,Russia
2024-11-04,#foodie,101033,326911,-0.49,France
2024-08-16,#foodporn,62059,142006,0.42,Canada
2025-04-21,#foodie,107206,414251,0.85,India
2024-10-21,#foodie,141101,332729,-0.98,South Africa
2025-04-18,#foodporn,132827,759699,0.39,Australia
2024-07-03,#foodie,79880,135281,0.34,Spain
2024-11-02,#foodie,52144,136253,-0.62,Brazil
2024-12-01,#foodie,72340,391974,-0.07,Brazil
2024-11-04,#foodporn,120374,336635,0.61,India
2024-10-10,#foodie,18063,103749,-0.25,Italy
2025-03-08,#foodie,47115,259718,0.65,Nigeria
2024-11-26,#foodporn,32096,142849,-0.25,South Africa
2024-08-16,#foodie,158564,533090,0.58,Uk
2025-02-06,#foodporn,169982,712244,-0.46,Japan
2025-04-03,#foodporn,153524,321762,-0.63,Russia
2025-04-10,#foodie,96877,468941,-0.52,France
2024-10-17,#foodie,24287,64374,-0.02,Indonesia
2025-04-23,#foodie,181823,1030084,-0.48,Spain
2024-09-11,#foodie,54379,174898,0.51,India
2024-07-18,#foodie,37177,196239,-0.74,Brazil
2025-02-28,#foodporn,99703,447109,0.79,South Africa
2025-02-16,#foodie,67779,319400,0.58,South Korea
2024-08-26,#foodie,79876,173149,-0.54,India
2025-04-09,#foodporn,148702,826831,-0.48,Nigeria
2024-09-22,#foodie,4310,6857,-0.42,Nigeria
2024-09-05,#foodporn,91320,480081,-0.02,Nigeria
2024-08-31,#foodie,23325,35625,-0.82,Japan
2025-03-18,#foodporn,72401,112355,0.66,Mexico
2024-10-22,#foodie,63454,191045,-0.59,Italy
2025-03-06,#foodie,136184,700006,-0.83,Turkey
2024-07-18,#foodie,77740,192971,-0.24,China
2024-09-26,#foodporn,32456,61150,-0.37,Italy
2024-06-11,#foodporn,152116,239293,0.61,Uk
2024-10-12,#foodporn,65745,216404,0.21,Turkey
2025-02-23,#foodporn,75240,182782,-0.78,Australia
2025-05-06,#foodie,118392,397507,0.65,India
2024-08-25,#foodie,114691,303068,0.33,Egypt
2024-09-03,#foodie,76044,156556,-0.03,Japan
2025-04-23,#foodporn,73982,189581,-0.95,Turkey
2024-09-24,#foodporn,39367,193639,-0.39,Australia
2025-01-23,#foodie,192700,1064939,-0.73,Germany
2024-10-07,#foodie,59280,348351,0.34,Brazil
2025-01-16,#foodporn,111490,480923,0.65,Spain
2025-01-11,#foodporn,168300,319660,0.92,Germany
2024-12-30,#foodporn,28907,69443,-0.0,South Korea
2024-06-19,#foodie,144864,401437,0.43,Australia
2024-07-27,#foodie,19895,86216,-0.18,France
2024-08-26,#foodie,172582,462486,-0.38,South Africa
2025-02-02,#foodie,199034,340202,-0.35,Uk
2025-01-13,#foodporn,9771,33632,0.39,Spain
2025-03-25,#foodporn,91568,278266,0.94,Japan
2024-11-17,#foodporn,2772,13468,-0.45,Uk
2024-06-07,#foodporn,143214,633454,-0.18,India
2024-07-02,#foodie,159999,955293,0.79,Australia
2025-02-27,#foodporn,22211,76872,-0.14,Egypt
2024-09-04,#foodporn,112171,322682,-0.65,Turkey
2024-10-01,#foodporn,90820,137525,0.36,Egypt
2024-09-04,#foodie,138082,374213,-0.36,France
2025-02-28,#foodie,169856,411596,-0.12,Usa
2024-12-12,#foodporn,169348,564743,-0.52,Australia
2024-09-06,#foodporn,196293,993441,-0.93,France
2025-05-06,#foodporn,58522,127589,0.53,Nigeria
2024-06-27,#foodie,159198,487445,0.98,Australia
2025-01-14,#foodie,184589,448672,0.15,Usa
2025-03-19,#foodie,82337,164286,-0.97,Usa
2024-08-10,#foodie,184507,657036,0.41,Brazil
2024-12-11,#foodporn,19124,59552,0.13,Uk
2025-01-18,#foodie,64771,287170,-0.24,Uk
2024-11-25,#foodie,107374,380139,-0.2,Nigeria
2024-11-06,#foodie,5110,26958,0.85,Mexico
2024-10-23,#foodie,62829,324394,-0.13,Egypt
2025-01-08,#foodie,100108,160807,-0.65,Japan
2024-06-02,#foodie,144547,505295,-1.0,Usa
2024-06-08,#foodie,64637,339201,-0.24,Indonesia
2025-05-03,#foodporn,103546,322459,-0.67,Turkey
2025-01-07,#foodie,116445,234627,-0.52,Uk
2024-12-29,#foodporn,190388,932234,-0.48,Turkey
2024-10-12,#foodie,44102,240052,0.83,Italy
2024-07-27,#foodie,66637,357563,-0.28,Russia
2024-10-21,#foodporn,89044,156724,-0.68,Japan
2024-10-29,#foodporn,190384,371400,-0.32,Russia
2024-08-21,#foodporn,198540,544363,-0.64,South Korea
2024-07-25,#foodporn,87664,201028,-0.33,Italy
2025-02-08,#foodporn,142753,708326,0.48,Egypt
2024-10-24,#foodie,2399,4446,-0.03,Japan
2024-11-21,#foodporn,6836,27868,0.24,China
2025-05-07,#foodporn,96205,510921,0.8,Australia
2024-09-16,#foodporn,142515,849646,-0.53,Japan
2024-07-06,#foodie,29082,48538,0.5,Canada
2025-04-13,#foodie,62406,297850,0.42,Turkey
2024-09-25,#foodporn,179977,435556,-0.45,South Korea
2024-09-18,#foodie,49238,77872,0.4,Japan
2025-04-02,#foodie,21750,46707,-0.8,Egypt
2025-02-09,#foodporn,167364,633700,-0.93,Australia
2024-06-16,#foodie,32349,60999,0.74,Usa
2024-09-29,#foodie,24168,65673,0.55,India
2025-05-01,#foodporn,33581,198849,0.49,Uk
2025-02-15,#foodie,64798,339145,0.73,Italy
2025-01-19,#foodporn,39643,150913,0.41,Brazil
2024-08-21,#foodporn,151281,804382,0.82,Germany
2024-11-07,#foodporn,190683,606002,0.17,Turkey
2025-05-10,#foodie,130436,452734,0.74,India
2025-05-23,#foodie,81627,402949,-0.51,Japan
2024-09-26,#foodporn,95307,508082,0.77,Spain
2024-07-03,#foodporn,99526,165109,-0.22,Canada
2025-03-05,#foodporn,75874,341643,-0.56,Australia
2024-11-04,#foodie,184920,1034663,0.25,Egypt
2025-01-24,#foodie,133381,557610,-0.78,Uk
2025-04-11,#foodporn,121335,264467,0.55,Spain
2024-07-23,#foodie,19965,86323,0.67,Russia
2024-06-12,#foodie,184846,687401,-0.07,South Africa
2024-08-05,#foodie,82724,350045,0.69,Canada
2024-05-30,#foodporn,199557,512342,-0.11,India
2024-12-06,#foodie,27116,66365,-0.82,Spain
2024-09-22,#foodporn,179371,909372,-0.27,Australia
2025-01-14,#foodporn,25630,80338,0.4,Germany
2024-08-06,#foodie,73425,393820,0.69,Uk
2024-10-22,#foodie,152115,847729,0.98,Turkey
2024-12-23,#foodie,195852,765075,0.12,Japan
2025-02-17,#foodie,125902,298378,-0.07,South Korea
2025-01-20,#foodporn,126537,569581,0.02,Mexico
2024-11-25,#foodie,95195,402043,-0.15,Uk
2024-10-16,#foodie,145754,767659,0.38,France
2024-06-11,#foodporn,28533,119348,-0.75,Brazil
2025-05-24,#foodie,62952,162290,-0.09,Mexico
2025-03-23,#foodporn,55586,220637,0.08,France
2024-07-01,#foodporn,32876,150187,-0.97,South Africa
2024-11-14,#foodporn,176510,732090,0.48,China
2025-03-11,#foodie,104840,480536,-0.67,Australia
2025-01-18,#foodie,198590,352773,-0.05,Japan
2025-01-06,#foodporn,77237,393262,-0.62,Australia
2024-12-04,#foodie,69909,344031,0.59,Brazil
2025-02-24,#foodie,190250,938590,-0.9,China
2024-09-08,#foodporn,138291,698252,-0.01,Russia
2024-10-26,#foodie,147949,838013,0.39,Japan
2024-06-21,#foodporn,72430,367212,-0.24,Egypt
2024-08-21,#foodporn,5748,11298,0.13,China
2025-03-25,#foodie,191801,903304,0.19,Usa
2025-02-10,#foodporn,189984,1045483,0.1,Nigeria
2024-08-31,#foodie,168047,290996,-0.19,China
2025-01-02,#foodie,170117,693413,0.12,Italy
2024-07-07,#foodporn,183806,397738,-0.7,Mexico
2025-05-19,#foodie,78700,460883,-0.38,Japan
2024-09-24,#foodporn,199146,738344,0.95,Nigeria
2024-11-14,#foodie,8988,18645,0.66,Nigeria
2024-12-04,#foodie,64624,340686,0.26,Germany
2024-08-26,#foodie,123758,223342,-0.59,Spain
2024-12-06,#foodporn,190184,293513,0.78,Germany
2025-05-15,#foodie,160266,718800,-0.83,China
2024-08-19,#foodporn,96538,452505,0.27,South Africa
2025-05-09,#foodporn,7664,37276,-0.36,Turkey
2024-09-03,#foodie,3596,10083,-0.7,Spain
2024-08-09,#foodie,163288,875136,0.88,Brazil
2024-11-08,#foodie,23109,103329,-0.81,Spain
2025-01-25,#foodie,128881,399339,-0.01,France
2024-11-11,#foodie,74472,284771,0.8,Italy
2024-12-23,#foodie,131202,510216,0.28,France
2025-02-06,#foodporn,176826,802435,-0.68,Germany
2025-02-24,#foodie,94399,385812,0.17,South Africa
2025-03-08,#foodie,47481,275893,-0.24,Australia
2024-12-04,#foodporn,109080,380333,-0.59,Spain
2025-03-28,#foodie,133947,440556,0.64,South Africa
2024-06-25,#foodporn,198187,926811,0.11,South Korea
2024-10-08,#foodporn,106541,430463,-0.67,Japan
2025-05-14,#foodporn,69311,273968,-0.98,Spain
2025-04-14,#foodporn,164396,369341,-0.97,Brazil
2025-03-08,#foodporn,175014,451863,-0.19,Australia
2024-06-10,#foodie,64656,175993,0.25,India
2025-04-24,#foodie,71732,372903,-0.3,Australia
2024-12-03,#foodporn,129940,526103,0.77,Italy
2024-12-08,#foodporn,74672,234748,-0.77,Indonesia
2024-11-25,#foodie,54589,326454,-0.94,Germany
2025-05-09,#foodporn,75658,166421,0.47,Russia
2025-04-07,#foodie,21600,43938,0.74,South Korea
2024-10-08,#foodie,21505,45717,-0.7,Canada
2025-02-17,#foodporn,114840,594666,-0.6,Indonesia
2024-12-06,#foodporn,110623,355660,-0.78,Russia
2024-07-14,#foodporn,190206,753295,0.83,Australia
2025-04-03,#foodie,51625,295268,0.38,Uk
2024-08-23,#foodie,103587,410269,-0.61,Indonesia
2025-01-14,#foodie,96746,368618,-0.32,Japan
2024-12-22,#foodporn,158415,930230,0.43,Brazil
2025-04-19,#foodie,123544,659462,0.48,China
2025-02-20,#foodie,175070,581671,0.33,Turkey
2025-04-07,#foodie,16438,58432,0.36,Canada
2025-04-23,#foodporn,123120,268173,-0.47,Indonesia
2024-09-06,#foodie,84436,174905,-0.0,Usa
2024-11-04,#foodporn,108091,541785,-0.29,Spain
2024-07-20,#foodporn,134627,739239,0.94,South Korea
2024-08-04,#foodie,107988,245058,0.07,Germany
2025-01-29,#foodporn,7462,21082,-0.78,Uk
2025-04-10,#foodie,183421,426230,0.25,South Korea
2025-04-19,#foodporn,18681,54782,0.12,Australia
2025-05-27,#foodporn,18501,35047,0.91,South Korea
2025-01-06,#foodporn,28520,168934,0.75,Japan
2025-05-01,#foodporn,105249,342903,-0.54,Australia
2025-02-09,#foodie,129882,265405,-0.08,France
2025-04-03,#foodie,185446,869602,0.41,Nigeria
2024-06-18,#foodie,190151,580242,-0.23,France
2024-06-26,#foodie,28432,154226,0.62,Egypt
2025-03-02,#foodporn,59662,344066,0.47,Egypt
2025-05-03,#foodporn,133680,207138,0.02,Japan
2024-07-30,#foodporn,180809,839496,0.77,Turkey
2024-08-22,#foodporn,94161,239971,-0.57,Australia
2025-05-07,#foodporn,44819,261651,-0.83,Uk
2025-03-11,#foodporn,196709,674626,-0.38,Brazil
2025-02-21,#foodie,81495,304753,-0.21,Australia
2025-02-20,#foodie,91044,370603,0.71,Indonesia
2024-08-31,#foodie,85959,366163,-0.75,India
2025-02-17,#foodie,14383,31785,0.01,Brazil
2025-05-09,#foodporn,70850,393425,0.96,Egypt
2024-10-24,#foodporn,74937,264780,0.37,Indonesia
2025-02-25,#foodporn,151329,588357,-0.94,Germany
2025-03-20,#foodporn,182558,963946,0.45,South Africa
2025-05-16,#foodie,24569,129355,0.52,Mexico
2024-06-15,#foodie,111785,655047,0.96,Egypt
2024-10-12,#foodporn,75331,415181,-0.73,Indonesia
2025-01-15,#foodie,123622,406532,0.38,Indonesia
2024-08-06,#foodporn,132007,536766,-0.13,Uk
2024-06-30,#foodporn,31259,119375,-0.49,Usa
2025-04-13,#foodporn,137263,414436,-0.09,Turkey
2024-09-14,#foodie,44606,221891,-0.85,Turkey
2024-06-14,#foodie,56278,301122,-0.58,India
2024-12-02,#foodporn,29811,136206,-0.67,China
2024-09-06,#foodporn,113975,283561,-0.02,Nigeria
2024-07-02,#foodporn,190237,403394,-0.4,Nigeria
2025-04-03,#foodie,88502,508671,-0.91,Indonesia
2024-07-22,#foodie,154534,404508,-0.92,Brazil
2025-05-11,#foodporn,148093,378984,-0.79,Egypt
2024-12-22,#foodie,121687,717900,-0.85,Uk
2024-10-08,#foodporn,63328,327942,-0.46,Uk
2025-04-03,#foodie,73450,147594,-0.52,Indonesia
2025-04-03,#foodie,194047,525902,0.54,Japan
2025-01-20,#foodie,95848,203074,0.24,Mexico
2025-04-26,#foodporn,64218,267069,0.67,South Africa
2024-09-06,#foodie,133646,657842,0.16,Usa
2024-07-09,#foodporn,172582,704870,-0.67,China
2025-04-22,#foodie,133435,560002,-0.09,Egypt
2025-03-29,#foodporn,98277,278913,0.95,Usa
2025-02-03,#foodie,142782,547053,0.52,Spain
2025-02-17,#foodporn,115415,665322,0.38,France
2025-03-18,#foodporn,181848,435997,0.71,Nigeria
2024-12-03,#foodporn,63558,334423,0.21,France
